07/10 07:03:08 PM | 
07/10 09:01:01 PM | [105  15  10 126]
07/10 09:01:09 PM | Train: [  1/600] Step 071/071 Loss: 0.555 Recall: 0.867 FA: 3 F1: 0.881356
07/10 09:01:09 PM | [16  3  4 26]
07/10 09:01:10 PM | Train: [  1/600] Final Recall 84.7482% FA 1718 F1: 83.2832%
07/10 09:01:10 PM | [7354 1718 1396 7757]
07/10 09:01:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.533 Recall: 0.286 FA: 64 F1: 0.097561
07/10 09:01:10 PM | [178  64  10   4]
07/10 09:01:15 PM | Valid: [  1/600] Final Recall 41.8259% FA 1470 F1: 18.4284%
07/10 09:01:15 PM | [5489 1470  274  197]
07/10 09:01:15 PM | Valid: Time Spent: 5.741669s
07/10 09:01:15 PM | [0.1842843779232928]
07/10 09:01:37 PM | Model size = 1.351 MB
07/10 09:01:37 PM | Epoch 0 LR 0.05
07/10 09:01:38 PM | Train: [  1/600] Step 000/071 Loss: 1.020 Recall: 0.397 FA: 27 F1: 0.500000
07/10 09:01:38 PM | [88 27 85 56]
07/10 09:01:53 PM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.937 FA: 33 F1: 0.851986
07/10 09:01:53 PM | [ 97  33   8 118]
07/10 09:02:00 PM | Train: [  1/600] Step 071/071 Loss: 0.507 Recall: 0.913 FA: 1 F1: 0.933333
07/10 09:02:00 PM | [25  1  2 21]
07/10 09:02:00 PM | Train: [  1/600] Final Recall 85.1949% FA 1474 F1: 84.6496%
07/10 09:02:00 PM | [7592 1474 1356 7803]
07/10 09:02:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.318 Recall: 0.444 FA: 35 F1: 0.262295
07/10 09:02:00 PM | [203  35  10   8]
07/10 09:02:03 PM | Valid: [  1/600] Final Recall 52.5532% FA 857 F1: 31.3850%
07/10 09:02:03 PM | [6353  857  223  247]
07/10 09:02:03 PM | Valid: Time Spent: 3.574208s
07/10 09:02:03 PM | [0.3138500635324016]
07/10 09:02:20 PM | Model size = 1.196 MB
07/10 09:02:20 PM | Epoch 0 LR 0.05
07/10 09:02:22 PM | Train: [  1/600] Step 000/071 Loss: 1.020 Recall: 0.444 FA: 43 F1: 0.495495
07/10 09:02:22 PM | [89 43 69 55]
07/10 09:02:37 PM | Train: [  1/600] Step 050/071 Loss: 0.521 Recall: 0.974 FA: 30 F1: 0.872587
07/10 09:02:37 PM | [110  30   3 113]
07/10 09:02:43 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.880 FA: 3 F1: 0.880000
07/10 09:02:43 PM | [21  3  3 22]
07/10 09:02:43 PM | Train: [  1/600] Final Recall 85.3816% FA 1385 F1: 85.1581%
07/10 09:02:43 PM | [7694 1385 1337 7809]
07/10 09:02:43 PM | Valid: [  1/600] Step 000/061 Loss: 0.336 Recall: 0.833 FA: 26 F1: 0.508475
07/10 09:02:43 PM | [212  26   3  15]
07/10 09:02:48 PM | Valid: [  1/600] Final Recall 73.9563% FA 685 F1: 47.6923%
07/10 09:02:48 PM | [6242  685  131  372]
07/10 09:02:48 PM | Valid: Time Spent: 4.525423s
07/10 09:02:48 PM | [0.476923076923077]
07/10 09:03:02 PM | Model size = 1.249 MB
07/10 09:03:02 PM | Epoch 0 LR 0.05
07/10 09:03:03 PM | Train: [  1/600] Step 000/071 Loss: 0.898 Recall: 0.695 FA: 53 F1: 0.661818
07/10 09:03:03 PM | [72 53 40 91]
07/10 09:03:20 PM | Train: [  1/600] Step 050/071 Loss: 0.530 Recall: 0.891 FA: 8 F1: 0.913858
07/10 09:03:20 PM | [111   8  15 122]
07/10 09:03:27 PM | Train: [  1/600] Step 071/071 Loss: 0.496 Recall: 0.800 FA: 5 F1: 0.813559
07/10 09:03:27 PM | [14  5  6 24]
07/10 09:03:27 PM | Train: [  1/600] Final Recall 87.2979% FA 1617 F1: 85.1860%
07/10 09:03:27 PM | [7452 1617 1163 7993]
07/10 09:03:27 PM | Valid: [  1/600] Step 000/061 Loss: 0.268 Recall: 0.545 FA: 21 F1: 0.436364
07/10 09:03:27 PM | [213  21  10  12]
07/10 09:03:32 PM | Valid: [  1/600] Final Recall 54.4554% FA 615 F1: 39.4265%
07/10 09:03:32 PM | [6560  615  230  275]
07/10 09:03:32 PM | Valid: Time Spent: 4.464751s
07/10 09:03:32 PM | [0.3942652329749104]
07/10 09:03:39 PM | Model size = 1.190 MB
07/10 09:03:39 PM | Epoch 0 LR 0.05
07/10 09:03:40 PM | Train: [  1/600] Step 000/071 Loss: 0.977 Recall: 0.703 FA: 83 F1: 0.598007
07/10 09:03:40 PM | [45 83 38 90]
07/10 09:03:57 PM | Train: [  1/600] Step 050/071 Loss: 0.631 Recall: 0.795 FA: 13 F1: 0.838174
07/10 09:03:57 PM | [116  13  26 101]
07/10 09:04:04 PM | Train: [  1/600] Step 071/071 Loss: 0.609 Recall: 0.815 FA: 2 F1: 0.862745
07/10 09:04:04 PM | [20  2  5 22]
07/10 09:04:04 PM | Train: [  1/600] Final Recall 84.0840% FA 1741 F1: 82.7943%
07/10 09:04:04 PM | [7336 1741 1456 7692]
07/10 09:04:04 PM | Valid: [  1/600] Step 000/061 Loss: 0.271 Recall: 0.583 FA: 14 F1: 0.538462
07/10 09:04:04 PM | [218  14  10  14]
07/10 09:04:08 PM | Valid: [  1/600] Final Recall 37.2506% FA 505 F1: 29.8932%
07/10 09:04:08 PM | [6474  505  283  168]
07/10 09:04:08 PM | Valid: Time Spent: 4.603752s
07/10 09:04:08 PM | [0.298932384341637]
07/10 09:04:36 PM | Model size = 1.480 MB
07/10 09:04:36 PM | Epoch 0 LR 0.05
07/10 09:04:38 PM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.520 FA: 95 F1: 0.453901
07/10 09:04:38 PM | [38 95 59 64]
07/10 09:05:01 PM | Train: [  1/600] Step 050/071 Loss: 0.570 Recall: 0.807 FA: 9 F1: 0.861660
07/10 09:05:01 PM | [112   9  26 109]
07/10 09:05:11 PM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 0.815 FA: 3 F1: 0.846154
07/10 09:05:11 PM | [19  3  5 22]
07/10 09:05:11 PM | Train: [  1/600] Final Recall 84.4753% FA 1644 F1: 83.3851%
07/10 09:05:11 PM | [7518 1644 1407 7656]
07/10 09:05:11 PM | Valid: [  1/600] Step 000/061 Loss: 0.387 Recall: 0.950 FA: 38 F1: 0.493506
07/10 09:05:11 PM | [198  38   1  19]
07/10 09:05:16 PM | Valid: [  1/600] Final Recall 82.5050% FA 1258 F1: 38.1434%
07/10 09:05:16 PM | [5919 1258   88  415]
07/10 09:05:16 PM | Valid: Time Spent: 4.586906s
07/10 09:05:16 PM | [0.38143382352941174]
07/10 09:05:33 PM | Model size = 1.465 MB
07/10 09:05:33 PM | Epoch 0 LR 0.05
07/10 09:05:34 PM | Train: [  1/600] Step 000/071 Loss: 1.096 Recall: 0.274 FA: 84 F1: 0.274678
07/10 09:05:34 PM | [55 84 85 32]
07/10 09:05:53 PM | Train: [  1/600] Step 050/071 Loss: 0.558 Recall: 0.852 FA: 10 F1: 0.882591
07/10 09:05:53 PM | [118  10  19 109]
07/10 09:06:01 PM | Train: [  1/600] Step 071/071 Loss: 0.518 Recall: 1.000 FA: 8 F1: 0.800000
07/10 09:06:01 PM | [25  8  0 16]
07/10 09:06:01 PM | Train: [  1/600] Final Recall 85.3691% FA 1610 F1: 84.0853%
07/10 09:06:01 PM | [7511 1610 1332 7772]
07/10 09:06:01 PM | Valid: [  1/600] Step 000/061 Loss: 1.207 Recall: 0.600 FA: 40 F1: 0.375000
07/10 09:06:01 PM | [191  40  10  15]
07/10 09:06:06 PM | Valid: [  1/600] Final Recall 70.5521% FA 976 F1: 38.1215%
07/10 09:06:06 PM | [5965  976  144  345]
07/10 09:06:06 PM | Valid: Time Spent: 5.355120s
07/10 09:06:06 PM | [0.38121546961325964]
07/10 09:06:36 PM | Model size = 1.625 MB
07/10 09:06:36 PM | Epoch 0 LR 0.05
07/10 09:06:38 PM | Train: [  1/600] Step 000/071 Loss: 0.948 Recall: 0.511 FA: 44 F1: 0.560311
07/10 09:06:38 PM | [71 44 69 72]
07/10 09:07:02 PM | Train: [  1/600] Step 050/071 Loss: 0.566 Recall: 0.869 FA: 10 F1: 0.890756
07/10 09:07:02 PM | [124  10  16 106]
07/10 09:07:11 PM | Train: [  1/600] Step 071/071 Loss: 0.529 Recall: 0.870 FA: 6 F1: 0.816327
07/10 09:07:11 PM | [20  6  3 20]
07/10 09:07:11 PM | Train: [  1/600] Final Recall 85.0290% FA 1666 F1: 83.6757%
07/10 09:07:11 PM | [7408 1666 1370 7781]
07/10 09:07:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.299 Recall: 0.588 FA: 18 F1: 0.444444
07/10 09:07:12 PM | [221  18   7  10]
07/10 09:07:18 PM | Valid: [  1/600] Final Recall 54.1756% FA 596 F1: 38.4498%
07/10 09:07:18 PM | [6617  596  214  253]
07/10 09:07:18 PM | Valid: Time Spent: 6.813736s
07/10 09:07:18 PM | [0.3844984802431611]
07/10 09:07:37 PM | Model size = 1.427 MB
07/10 09:07:37 PM | Epoch 0 LR 0.05
07/10 09:07:38 PM | Train: [  1/600] Step 000/071 Loss: 1.091 Recall: 0.484 FA: 96 F1: 0.433566
07/10 09:07:38 PM | [32 96 66 62]
07/10 09:07:59 PM | Train: [  1/600] Step 050/071 Loss: 0.557 Recall: 0.864 FA: 5 F1: 0.907563
07/10 09:07:59 PM | [126   5  17 108]
07/10 09:08:08 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.917 FA: 6 F1: 0.846154
07/10 09:08:08 PM | [19  6  2 22]
07/10 09:08:08 PM | Train: [  1/600] Final Recall 84.5241% FA 1456 F1: 84.4238%
07/10 09:08:08 PM | [7503 1456 1434 7832]
07/10 09:08:08 PM | Valid: [  1/600] Step 000/061 Loss: 0.277 Recall: 0.550 FA: 10 F1: 0.536585
07/10 09:08:08 PM | [226  10   9  11]
07/10 09:08:15 PM | Valid: [  1/600] Final Recall 58.0838% FA 515 F1: 44.5295%
07/10 09:08:15 PM | [6414  515  210  291]
07/10 09:08:15 PM | Valid: Time Spent: 6.890290s
07/10 09:08:15 PM | [0.4452945677123183]
07/10 09:08:41 PM | Model size = 1.346 MB
07/10 09:08:41 PM | Epoch 0 LR 0.05
07/10 09:08:42 PM | Train: [  1/600] Step 000/071 Loss: 1.205 Recall: 0.382 FA: 92 F1: 0.358779
07/10 09:08:42 PM | [41 92 76 47]
07/10 09:09:01 PM | Train: [  1/600] Step 050/071 Loss: 0.561 Recall: 0.912 FA: 22 F1: 0.873563
07/10 09:09:01 PM | [109  22  11 114]
07/10 09:09:10 PM | Train: [  1/600] Step 071/071 Loss: 0.520 Recall: 0.955 FA: 2 F1: 0.933333
07/10 09:09:10 PM | [25  2  1 21]
07/10 09:09:10 PM | Train: [  1/600] Final Recall 85.4204% FA 1597 F1: 84.0832%
07/10 09:09:10 PM | [7636 1597 1311 7681]
07/10 09:09:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.278 Recall: 0.688 FA: 22 F1: 0.448980
07/10 09:09:10 PM | [218  22   5  11]
07/10 09:09:14 PM | Valid: [  1/600] Final Recall 61.3682% FA 730 F1: 39.8172%
07/10 09:09:14 PM | [6453  730  192  305]
07/10 09:09:14 PM | Valid: Time Spent: 3.820125s
07/10 09:09:14 PM | [0.3981723237597911]
07/10 09:09:28 PM | Model size = 1.660 MB
07/10 09:09:28 PM | Epoch 0 LR 0.05
07/10 09:09:30 PM | Train: [  1/600] Step 000/071 Loss: 0.970 Recall: 0.613 FA: 57 F1: 0.591440
07/10 09:09:30 PM | [75 57 48 76]
07/10 09:09:54 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.843 FA: 13 F1: 0.864407
07/10 09:09:54 PM | [122  13  19 102]
07/10 09:10:03 PM | Train: [  1/600] Step 071/071 Loss: 0.521 Recall: 0.944 FA: 6 F1: 0.829268
07/10 09:10:03 PM | [25  6  1 17]
07/10 09:10:03 PM | Train: [  1/600] Final Recall 84.9416% FA 1626 F1: 83.7469%
07/10 09:10:03 PM | [7521 1626 1367 7711]
07/10 09:10:03 PM | Valid: [  1/600] Step 000/061 Loss: 0.436 Recall: 0.773 FA: 40 F1: 0.430380
07/10 09:10:03 PM | [194  40   5  17]
07/10 09:10:09 PM | Valid: [  1/600] Final Recall 79.7414% FA 985 F1: 40.6817%
07/10 09:10:09 PM | [5981  985   94  370]
07/10 09:10:09 PM | Valid: Time Spent: 6.126376s
07/10 09:10:09 PM | [0.4068169323804288]
07/10 09:10:28 PM | Model size = 1.383 MB
07/10 09:10:28 PM | Epoch 0 LR 0.05
07/10 09:10:30 PM | Train: [  1/600] Step 000/071 Loss: 1.055 Recall: 0.530 FA: 99 F1: 0.467105
07/10 09:10:30 PM | [23 99 63 71]
07/10 09:10:50 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.899 FA: 12 F1: 0.902724
07/10 09:10:50 PM | [115  12  13 116]
07/10 09:10:58 PM | Train: [  1/600] Step 071/071 Loss: 0.518 Recall: 1.000 FA: 2 F1: 0.958333
07/10 09:10:58 PM | [24  2  0 23]
07/10 09:10:58 PM | Train: [  1/600] Final Recall 85.6125% FA 1610 F1: 84.2361%
07/10 09:10:58 PM | [7496 1610 1312 7807]
07/10 09:10:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.599 Recall: 0.923 FA: 58 F1: 0.289157
07/10 09:10:58 PM | [185  58   1  12]
07/10 09:11:03 PM | Valid: [  1/600] Final Recall 95.5734% FA 1767 F1: 34.6842%
07/10 09:11:03 PM | [5416 1767   22  475]
07/10 09:11:03 PM | Valid: Time Spent: 4.812723s
07/10 09:11:03 PM | [0.3468419131069734]
07/10 09:11:22 PM | Model size = 1.620 MB
07/10 09:11:22 PM | Epoch 0 LR 0.05
07/10 09:11:24 PM | Train: [  1/600] Step 000/071 Loss: 0.959 Recall: 0.543 FA: 26 F1: 0.614634
07/10 09:11:24 PM | [114  26  53  63]
07/10 09:11:46 PM | Train: [  1/600] Step 050/071 Loss: 0.543 Recall: 0.825 FA: 6 F1: 0.882812
07/10 09:11:46 PM | [113   6  24 113]
07/10 09:11:55 PM | Train: [  1/600] Step 071/071 Loss: 0.506 Recall: 0.875 FA: 3 F1: 0.875000
07/10 09:11:55 PM | [22  3  3 21]
07/10 09:11:56 PM | Train: [  1/600] Final Recall 85.8120% FA 1512 F1: 84.7554%
07/10 09:11:56 PM | [7649 1512 1286 7778]
07/10 09:11:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.236 Recall: 0.421 FA: 12 F1: 0.410256
07/10 09:11:56 PM | [225  12  11   8]
07/10 09:12:00 PM | Valid: [  1/600] Final Recall 45.1271% FA 479 F1: 36.5979%
07/10 09:12:00 PM | [6479  479  259  213]
07/10 09:12:00 PM | Valid: Time Spent: 4.607832s
07/10 09:12:00 PM | [0.36597938144329895]
07/10 09:12:18 PM | Model size = 1.255 MB
07/10 09:12:18 PM | Epoch 0 LR 0.05
07/10 09:12:20 PM | Train: [  1/600] Step 000/071 Loss: 0.898 Recall: 0.752 FA: 50 F1: 0.713805
07/10 09:12:20 PM | [ 65  50  35 106]
07/10 09:12:38 PM | Train: [  1/600] Step 050/071 Loss: 0.583 Recall: 0.938 FA: 29 F1: 0.854839
07/10 09:12:38 PM | [114  29   7 106]
07/10 09:12:45 PM | Train: [  1/600] Step 071/071 Loss: 0.537 Recall: 0.893 FA: 1 F1: 0.925926
07/10 09:12:45 PM | [20  1  3 25]
07/10 09:12:45 PM | Train: [  1/600] Final Recall 85.6954% FA 1610 F1: 84.2640%
07/10 09:12:45 PM | [7520 1610 1301 7794]
07/10 09:12:46 PM | Valid: [  1/600] Step 000/061 Loss: 1.210 Recall: 0.938 FA: 87 F1: 0.254237
07/10 09:12:46 PM | [153  87   1  15]
07/10 09:12:50 PM | Valid: [  1/600] Final Recall 94.3089% FA 2382 F1: 27.8011%
07/10 09:12:50 PM | [4806 2382   28  464]
07/10 09:12:50 PM | Valid: Time Spent: 4.977603s
07/10 09:12:50 PM | [0.2780107849011384]
07/10 09:13:07 PM | Model size = 1.473 MB
07/10 09:13:07 PM | Epoch 0 LR 0.05
07/10 09:13:09 PM | Train: [  1/600] Step 000/071 Loss: 1.094 Recall: 0.424 FA: 100 F1: 0.373134
07/10 09:13:09 PM | [ 38 100  68  50]
07/10 09:13:29 PM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.885 FA: 16 F1: 0.878049
07/10 09:13:29 PM | [118  16  14 108]
07/10 09:13:37 PM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.957 FA: 7 F1: 0.846154
07/10 09:13:37 PM | [19  7  1 22]
07/10 09:13:37 PM | Train: [  1/600] Final Recall 85.6374% FA 1516 F1: 84.6651%
07/10 09:13:37 PM | [7609 1516 1307 7793]
07/10 09:13:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.253 Recall: 0.400 FA: 27 F1: 0.250000
07/10 09:13:37 PM | [214  27   9   6]
07/10 09:13:41 PM | Valid: [  1/600] Final Recall 50.4049% FA 733 F1: 33.7398%
07/10 09:13:41 PM | [6453  733  245  249]
07/10 09:13:41 PM | Valid: Time Spent: 4.337571s
07/10 09:13:41 PM | [0.33739837398373984]
07/10 09:14:01 PM | Model size = 1.433 MB
07/10 09:14:01 PM | Epoch 0 LR 0.05
07/10 09:14:02 PM | Train: [  1/600] Step 000/071 Loss: 1.148 Recall: 0.326 FA: 97 F1: 0.313433
07/10 09:14:02 PM | [30 97 87 42]
07/10 09:14:26 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.894 FA: 10 F1: 0.907692
07/10 09:14:26 PM | [114  10  14 118]
07/10 09:14:35 PM | Train: [  1/600] Step 071/071 Loss: 0.478 Recall: 0.913 FA: 0 F1: 0.954545
07/10 09:14:35 PM | [26  0  2 21]
07/10 09:14:35 PM | Train: [  1/600] Final Recall 86.0597% FA 1427 F1: 85.3453%
07/10 09:14:35 PM | [7659 1427 1274 7865]
07/10 09:14:36 PM | Valid: [  1/600] Step 000/061 Loss: 0.486 Recall: 0.800 FA: 32 F1: 0.406780
07/10 09:14:36 PM | [209  32   3  12]
07/10 09:14:43 PM | Valid: [  1/600] Final Recall 77.8008% FA 912 F1: 42.3968%
07/10 09:14:43 PM | [6036  912  107  375]
07/10 09:14:43 PM | Valid: Time Spent: 7.122433s
07/10 09:14:43 PM | [0.423968343697004]
07/10 09:15:03 PM | Model size = 1.325 MB
07/10 09:15:03 PM | Epoch 0 LR 0.05
07/10 09:15:05 PM | Train: [  1/600] Step 000/071 Loss: 1.087 Recall: 0.383 FA: 90 F1: 0.367041
07/10 09:15:05 PM | [38 90 79 49]
07/10 09:15:21 PM | Train: [  1/600] Step 050/071 Loss: 0.520 Recall: 0.913 FA: 15 F1: 0.903226
07/10 09:15:21 PM | [103  15  12 126]
07/10 09:15:28 PM | Train: [  1/600] Step 071/071 Loss: 0.480 Recall: 0.955 FA: 9 F1: 0.807692
07/10 09:15:28 PM | [18  9  1 21]
07/10 09:15:28 PM | Train: [  1/600] Final Recall 85.8910% FA 1445 F1: 85.2205%
07/10 09:15:28 PM | [7566 1445 1300 7914]
07/10 09:15:28 PM | Valid: [  1/600] Step 000/061 Loss: 0.191 Recall: 0.333 FA: 19 F1: 0.256410
07/10 09:15:28 PM | [222  19  10   5]
07/10 09:15:31 PM | Valid: [  1/600] Final Recall 44.1667% FA 485 F1: 36.0238%
07/10 09:15:31 PM | [6715  485  268  212]
07/10 09:15:31 PM | Valid: Time Spent: 3.852233s
07/10 09:15:31 PM | [0.36023789294817327]
07/10 09:15:47 PM | Model size = 1.369 MB
07/10 09:15:47 PM | Epoch 0 LR 0.05
07/10 09:15:49 PM | Train: [  1/600] Step 000/071 Loss: 0.977 Recall: 0.614 FA: 50 F1: 0.611765
07/10 09:15:49 PM | [79 50 49 78]
07/10 09:16:07 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.876 FA: 5 F1: 0.914980
07/10 09:16:07 PM | [122   5  16 113]
07/10 09:16:16 PM | Train: [  1/600] Step 071/071 Loss: 0.505 Recall: 1.000 FA: 3 F1: 0.945455
07/10 09:16:16 PM | [20  3  0 26]
07/10 09:16:16 PM | Train: [  1/600] Final Recall 84.9388% FA 1445 F1: 84.6338%
07/10 09:16:16 PM | [7624 1445 1379 7777]
07/10 09:16:16 PM | Valid: [  1/600] Step 000/061 Loss: 0.528 Recall: 1.000 FA: 46 F1: 0.425000
07/10 09:16:16 PM | [193  46   0  17]
07/10 09:16:22 PM | Valid: [  1/600] Final Recall 87.0445% FA 1545 F1: 34.8319%
07/10 09:16:22 PM | [5391 1545   64  430]
07/10 09:16:22 PM | Valid: Time Spent: 5.571103s
07/10 09:16:22 PM | [0.3483191575536655]
07/10 09:16:41 PM | Model size = 1.362 MB
07/10 09:16:41 PM | Epoch 0 LR 0.05
07/10 09:16:42 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.540 FA: 25 F1: 0.627119
07/10 09:16:42 PM | [94 25 63 74]
07/10 09:17:02 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.866 FA: 16 F1: 0.865546
07/10 09:17:02 PM | [121  16  16 103]
07/10 09:17:09 PM | Train: [  1/600] Step 071/071 Loss: 0.488 Recall: 0.821 FA: 4 F1: 0.836364
07/10 09:17:09 PM | [17  4  5 23]
07/10 09:17:09 PM | Train: [  1/600] Final Recall 85.8029% FA 1424 F1: 85.1284%
07/10 09:17:09 PM | [7778 1424 1281 7742]
07/10 09:17:09 PM | Valid: [  1/600] Step 000/061 Loss: 0.382 Recall: 0.923 FA: 35 F1: 0.400000
07/10 09:17:09 PM | [208  35   1  12]
07/10 09:17:13 PM | Valid: [  1/600] Final Recall 84.2536% FA 940 F1: 44.7583%
07/10 09:17:13 PM | [6251  940   77  412]
07/10 09:17:13 PM | Valid: Time Spent: 3.920193s
07/10 09:17:13 PM | [0.447582835415535]
07/10 09:17:33 PM | Model size = 1.525 MB
07/10 09:17:33 PM | Epoch 0 LR 0.05
07/10 09:17:35 PM | Train: [  1/600] Step 000/071 Loss: 0.936 Recall: 0.672 FA: 44 F1: 0.669202
07/10 09:17:35 PM | [81 44 43 88]
07/10 09:17:55 PM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.971 FA: 27 F1: 0.894915
07/10 09:17:55 PM | [ 93  27   4 132]
07/10 09:18:03 PM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 1.000 FA: 4 F1: 0.923077
07/10 09:18:03 PM | [21  4  0 24]
07/10 09:18:03 PM | Train: [  1/600] Final Recall 85.5340% FA 1557 F1: 84.3668%
07/10 09:18:03 PM | [7633 1557 1307 7728]
07/10 09:18:03 PM | Valid: [  1/600] Step 000/061 Loss: 0.448 Recall: 0.571 FA: 27 F1: 0.326531
07/10 09:18:03 PM | [215  27   6   8]
07/10 09:18:08 PM | Valid: [  1/600] Final Recall 63.7778% FA 747 F1: 38.6792%
07/10 09:18:08 PM | [6233  747  163  287]
07/10 09:18:08 PM | Valid: Time Spent: 5.305393s
07/10 09:18:08 PM | [0.38679245283018865]
07/10 09:18:15 PM | Model size = 1.256 MB
07/10 09:18:15 PM | Epoch 0 LR 0.05
07/10 09:18:17 PM | Train: [  1/600] Step 000/071 Loss: 1.068 Recall: 0.442 FA: 37 F1: 0.504762
07/10 09:18:17 PM | [99 37 67 53]
07/10 09:18:34 PM | Train: [  1/600] Step 050/071 Loss: 0.577 Recall: 0.896 FA: 14 F1: 0.895522
07/10 09:18:34 PM | [108  14  14 120]
07/10 09:18:41 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.962 FA: 1 F1: 0.961538
07/10 09:18:41 PM | [22  1  1 25]
07/10 09:18:41 PM | Train: [  1/600] Final Recall 85.6859% FA 1458 F1: 84.9261%
07/10 09:18:41 PM | [7713 1458 1296 7758]
07/10 09:18:41 PM | Valid: [  1/600] Step 000/061 Loss: 5.838 Recall: 0.737 FA: 150 F1: 0.153005
07/10 09:18:41 PM | [ 87 150   5  14]
07/10 09:18:45 PM | Valid: [  1/600] Final Recall 81.6956% FA 4418 F1: 15.8179%
07/10 09:18:45 PM | [2743 4418   95  424]
07/10 09:18:45 PM | Valid: Time Spent: 3.740242s
07/10 09:18:45 PM | [0.15817944413355717]
07/10 09:18:58 PM | Model size = 1.693 MB
07/10 09:18:58 PM | Epoch 0 LR 0.05
07/10 09:18:59 PM | Train: [  1/600] Step 000/071 Loss: 0.999 Recall: 0.478 FA: 83 F1: 0.455516
07/10 09:18:59 PM | [39 83 70 64]
07/10 09:19:22 PM | Train: [  1/600] Step 050/071 Loss: 0.582 Recall: 0.810 FA: 22 F1: 0.816000
07/10 09:19:22 PM | [108  22  24 102]
07/10 09:19:32 PM | Train: [  1/600] Step 071/071 Loss: 0.541 Recall: 0.920 FA: 2 F1: 0.920000
07/10 09:19:32 PM | [22  2  2 23]
07/10 09:19:32 PM | Train: [  1/600] Final Recall 84.6769% FA 1747 F1: 83.0933%
07/10 09:19:32 PM | [7348 1747 1399 7731]
07/10 09:19:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.757 Recall: 1.000 FA: 64 F1: 0.396226
07/10 09:19:32 PM | [171  64   0  21]
07/10 09:19:38 PM | Valid: [  1/600] Final Recall 92.9360% FA 1995 F1: 29.3482%
07/10 09:19:38 PM | [4982 1995   32  421]
07/10 09:19:38 PM | Valid: Time Spent: 6.089653s
07/10 09:19:38 PM | [0.2934820494945974]
07/10 09:19:55 PM | Model size = 1.254 MB
07/10 09:19:55 PM | Epoch 0 LR 0.05
07/10 09:19:56 PM | Train: [  1/600] Step 000/071 Loss: 0.939 Recall: 0.599 FA: 33 F1: 0.650794
07/10 09:19:56 PM | [86 33 55 82]
07/10 09:20:14 PM | Train: [  1/600] Step 050/071 Loss: 0.612 Recall: 0.851 FA: 18 F1: 0.851240
07/10 09:20:14 PM | [117  18  18 103]
07/10 09:20:21 PM | Train: [  1/600] Step 071/071 Loss: 0.566 Recall: 0.733 FA: 2 F1: 0.814815
07/10 09:20:21 PM | [17  2  8 22]
07/10 09:20:21 PM | Train: [  1/600] Final Recall 83.5280% FA 1509 F1: 83.5280%
07/10 09:20:21 PM | [7555 1509 1509 7652]
07/10 09:20:21 PM | Valid: [  1/600] Step 000/061 Loss: 1.163 Recall: 0.647 FA: 54 F1: 0.268293
07/10 09:20:21 PM | [185  54   6  11]
07/10 09:20:25 PM | Valid: [  1/600] Final Recall 66.1826% FA 1951 F1: 23.1831%
07/10 09:20:25 PM | [5247 1951  163  319]
07/10 09:20:25 PM | Valid: Time Spent: 3.914094s
07/10 09:20:25 PM | [0.23183139534883723]
07/10 09:20:41 PM | Model size = 1.464 MB
07/10 09:20:41 PM | Epoch 0 LR 0.05
07/10 09:20:42 PM | Train: [  1/600] Step 000/071 Loss: 1.058 Recall: 0.349 FA: 79 F1: 0.353414
07/10 09:20:42 PM | [51 79 82 44]
07/10 09:21:03 PM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.830 FA: 5 F1: 0.889734
07/10 09:21:03 PM | [110   5  24 117]
07/10 09:21:11 PM | Train: [  1/600] Step 071/071 Loss: 0.492 Recall: 0.875 FA: 8 F1: 0.736842
07/10 09:21:11 PM | [25  8  2 14]
07/10 09:21:11 PM | Train: [  1/600] Final Recall 85.7379% FA 1499 F1: 84.7748%
07/10 09:21:11 PM | [7660 1499 1293 7773]
07/10 09:21:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.518 Recall: 0.588 FA: 18 F1: 0.444444
